label_dod_occ_code,label_industry,y1_emp,y5_emp,y10_emp,y1_p25_earnings,y5_p25_earnings,y10_p25_earnings,y1_p50_earnings,y5_p50_earnings,y10_p50_earnings,y1_p75_earnings,y5_p75_earnings,y10_p75_earnings
,,0.002630513961958722,0.0034512510785159618,0.0007743933918430562,0.2234768907563025,0.08094921268573962,0.218476357267951,0.36259956553222294,0.15891294334408107,0.24260265700483097,0.36043636363636367,0.16229624379872426,0.19867310012062728
,,0.015580736543909348,0.024805867126833477,0.02348993288590604,0.5162815126050421,0.6990463517409625,0.9017075306479861,0.5796524257784214,0.6269000460617227,0.8630736714975845,0.5866181818181818,0.6527285613040397,0.9047044632086851
,,0.007284500202347227,0.023080241587575497,0.01961796592669076,0.3834033613445379,0.4473275670880461,0.7489054290718039,0.32078204199855176,0.47075080608014735,0.6896135265700484,0.3213090909090909,0.5098039215686274,0.6178528347406513
,,0.15317685147713478,0.15530629853321828,0.10944759938048529,0.2226890756302521,0.26036815258372137,0.3623029772329247,0.25362056480811,0.3013972055888224,0.3439009661835749,0.31374545454545455,0.3686510748877864,0.3943305186972255
,,0.3668555240793201,0.413718723037101,0.35596282911719157,0.30540966386554624,0.3320026613439787,0.36471103327495624,0.3191527878349022,0.351758022416705,0.40745772946859904,0.3492363636363637,0.3870777226553272,0.4201447527141134
,,0.18838526912181303,0.2120362381363244,0.1853381517811048,0.27022058823529416,0.2741184298070526,0.3340630472854641,0.28005068790731347,0.2797481959158606,0.33937198067632846,0.3282909090909091,0.3189227498228207,0.35307599517490945
,,0.4953460137596115,0.3815789473684211,0.29194630872483224,0.10189075630252103,0.10046573519627411,0.11011383537653241,0.13269370021723387,0.12452019038845386,0.13979468599033817,0.15898181818181822,0.1656035908339239,0.14873341375150778
,,0.28409550789154187,0.25172562553925804,0.22457408363448633,0.23398109243697485,0.25970281658904415,0.31173380035026277,0.25977552498189715,0.2997082757561799,0.32940821256038644,0.28930909090909096,0.3390030711079613,0.3012062726176115
,,0.16268717118575476,0.16889559965487488,0.11564274651522974,0.35110294117647056,0.38966511421601235,0.501970227670753,0.4270456191165821,0.439735912789805,0.511322463768116,0.5464727272727272,0.5742971887550201,0.5437876960193002
,,0.17766086604613518,0.1911130284728214,0.1768198244708312,0.2450105042016807,0.28188068307828784,0.36536777583187396,0.25054308472121645,0.27698449255335483,0.36669685990338163,0.26210909090909096,0.3180959130640208,0.3738238841978287
,,0.06819101578308377,0.0597497842968076,0.043366029943211155,0.19905462184873957,0.27722333111554665,0.2648861646234676,0.2833091962346126,0.2757561799477967,0.23067632850241548,0.3149090909090909,0.27545476021734,0.1996381182147165
,,0.8184945366248483,0.8298101811906816,0.5998967475477543,0.6628151260504203,0.7041472610334886,0.6806042031523644,0.697863866763215,0.7216336557653922,0.7355072463768116,0.8117818181818182,0.8180959130640209,0.8238841978287093
,,0.04937272359368677,0.06600517687661778,0.06582343830665979,0.29149159663865554,0.3650476824129518,0.43826619964973734,0.3660391020999275,0.4689083371718102,0.5730676328502415,0.5426909090909091,0.608433734939759,0.58335343787696
,,0.7128692836908135,0.519197584124245,0.37661331956633975,0.1785714285714286,0.15280550011088934,0.14185639229422065,0.2166908037653874,0.20512820512820512,0.20244565217391308,0.27505454545454544,0.2752185211433971,0.25922798552472853
,,0.26001618777822744,0.3427523727351165,0.3549303045947342,0.37736344537815125,0.3293413173652694,0.3660245183887916,0.4706734250543084,0.39336711192998614,0.37635869565217395,0.46792727272727275,0.4044412945901252,0.3436670687575392
,,0.24949413193039255,0.39106988783434,0.4264326277749097,0.1649159663865546,0.1523619427811045,0.22044658493870406,0.17704561911658212,0.17134960847535702,0.22373188405797106,0.17847272727272723,0.18048665249232226,0.21254523522316043
,,0.028733306353702956,0.029119930974978434,0.023748064016520395,0.12578781512605042,0.11465956974939007,0.09588441330998249,0.15405503258508324,0.13572854291417163,0.21603260869565222,0.17629090909090905,0.19040869359792106,0.3041013268998794
,,0.12909753136382032,0.11604831751509923,0.09834796076406815,0.04359243697478993,0.02040363717010424,0.018388791593695275,0.06082548877624905,0.030247197911868584,0.03245772946859904,0.09643636363636365,0.07949444838176234,0.02098914354644149
,,0.10360178065560502,0.09469370146678172,0.07046979865771813,0.2410714285714286,0.1825238412064759,0.20227670753064797,0.2731716147719043,0.25855980346998314,0.2720410628019324,0.30225454545454544,0.2755728797543114,0.2622436670687575
,,0.3093889113719142,0.4197584124245039,0.41068662880743423,0.3172268907563025,0.3419827012641383,0.38528896672504376,0.277697320782042,0.2875786887762935,0.3094806763285024,0.23098181818181818,0.2735648476257973,0.27141133896260555
,,0.013759611493322542,0.008843830888697155,0.008776458440887973,0.2670693277310925,0.297183410955866,0.2521891418563923,0.2655684286748733,0.25671733456164586,0.2281099033816425,0.28654545454545455,0.20163004961020553,0.17068757539203855
,,0.07466612707405909,0.09771354616048317,0.09576664945792462,0.5827205882352942,0.7336438234641828,0.906523642732049,0.5776611151339608,0.7426685091355749,0.8656400966183574,0.5791999999999999,0.7583274273564848,0.8371531966224366
,,0.012950222581950629,0.036022433132010354,0.048528652555498195,0.45351890756302526,0.5783987580394766,0.8436952714535902,0.3922881969587255,0.5988023952095807,0.8022342995169082,0.5127272727272727,0.6217812426175289,0.8033775633293123
,,0.36665317685147714,0.3738136324417602,0.3061435209086216,0.24317226890756305,0.2776668884453315,0.32771453590192645,0.26194786386676316,0.2797481959158606,0.3556763285024155,0.28305454545454545,0.31230805575242143,0.3470446320868516
,,0.7140833670578713,0.7707075064710958,0.7240578213732577,0.31959033613445376,0.35817254380128627,0.4500875656742557,0.34666908037653865,0.3864578535237217,0.41455314009661837,0.3986909090909091,0.4179069218048665,0.41121833534378766
,,0.41582355321732095,0.4007765314926661,0.36654620547238004,0.35005252100840334,0.3774672876469284,0.4452714535901927,0.3457639391745112,0.3649623829264547,0.42723429951690817,0.34865454545454544,0.36770611859201513,0.3973462002412545
,,0.6918251719951437,0.5632010353753235,0.4406298399586991,0.12001050420168069,0.1319583056110002,0.14404553415061294,0.13595220854453294,0.15000767695378475,0.18206521739130432,0.14632727272727275,0.16678478620363807,0.1609167671893848
,,0.6460946985026306,0.5933994823123382,0.4607640681466185,0.39075630252100846,0.412286538035041,0.41571803852889666,0.419804489500362,0.4309841854752034,0.4065519323671497,0.45847272727272725,0.4559414127096622,0.36803377563329315
,,0.1066369890732497,0.13481449525452976,0.12596799173980383,0.3618697478991597,0.43224661787536034,0.4905866900175132,0.37853005068790724,0.43159834177798245,0.5009057971014492,0.4613818181818182,0.5405150011811954,0.5478890229191797
,,0.056050182112505065,0.08369283865401209,0.07614868353123389,0.209296218487395,0.24573076070082056,0.3701838879159369,0.23008689355539458,0.2743743282665438,0.3352958937198067,0.24,0.26057169855894163,0.3395657418576598
,,0.11756373937677053,0.09814495254529768,0.09344346928239547,0.2896533613445378,0.3080505655355954,0.3710595446584939,0.31716147719044163,0.3135267925687087,0.36714975845410625,0.32378181818181817,0.28939286557996696,0.2955367913148372
,,0.42391744233104006,0.5575927523727351,0.44450180691791435,0.5990021008403362,0.6451541361721002,0.6280647985989493,0.6386676321506154,0.6562260095194228,0.6505132850241545,0.6338909090909091,0.6630049610205528,0.6712907117008442
,,0.04208822339133954,0.054572907679033646,0.05911202891068663,0.2668067226890757,0.2989576402750055,0.44833625218914186,0.31716147719044163,0.38691847075080604,0.4690519323671497,0.34618181818181815,0.5137018662886841,0.4819059107358263
,,0.6639012545528127,0.5565142364106989,0.4274651522973671,0.1869747899159664,0.1936127744510978,0.1764448336252189,0.22990586531498913,0.25548902195608775,0.24154589371980673,0.29978181818181815,0.32305693361682025,0.2961399276236429
,,0.12161068393363011,0.17773943054357205,0.21631388745482705,0.2977941176470589,0.3071634508760257,0.3290280210157619,0.3812454742939898,0.33471518501458614,0.3398248792270532,0.4328727272727273,0.34301913536498935,0.293968636911942
,,0.4399028733306354,0.5526315789473684,0.6254517294785752,0.26181722689075637,0.26702151253049455,0.3627408056042032,0.3160753077480086,0.31414094887148775,0.4186292270531401,0.4046545454545455,0.36947791164658633,0.3971049457177322
,,0.2501011736139215,0.41350301984469373,0.44140423335054213,0.31906512605042014,0.40186294078509643,0.44439579684763575,0.29525706010137576,0.33364041148472284,0.38647342995169076,0.25090909090909086,0.3137254901960785,0.3592279855247285
,,0.010117361392148928,0.015314926660914583,0.013164687661331956,0.6071428571428572,0.4817032601463739,0.9748248686514888,0.5977552498189717,0.6639029633041609,0.8792270531400966,0.5983999999999999,0.7076541459957477,0.8902291917973462
,,0.16369890732496964,0.1399913718723037,0.10815694372741352,0.2591911764705882,0.3115990241738744,0.4196584938704029,0.26267197682838517,0.32504222324581605,0.42346014492753625,0.2779636363636364,0.358847153319159,0.37611580217129065
,,0.01719951436665318,0.017040552200172563,0.009550851832731029,0.2003676470588236,0.34730538922155685,0.2510945709281962,0.25760318609703114,0.287271610624904,0.2590579710144928,0.2849454545454545,0.4225135837467517,0.25114595898673103
,,0.007486847430190206,0.0064710957722174285,0.002839442436757874,0.15782563025210083,0.10822798846750942,0.1720665499124343,0.1296162201303403,0.18916014125594965,0.18055555555555558,0.09512727272727273,0.20056697377746274,0.17454764776839565
,,0.04451639012545528,0.040767903364969806,0.02632937532266391,0.04017857142857145,0.002217786648924358,0.01094570928196148,0.037110789283128165,0.02226316597574085,0.008605072463768126,0.052654545454545454,0.06992676588707775,0.02665862484921594
,,0.02003237555645488,0.01898188093183779,0.011099638616417142,0.2008928571428572,0.13994233754712793,0.16243432574430827,0.1929761042722664,0.2069706740365423,0.23535628019323673,0.22850909090909088,0.26848570753602646,0.2231604342581423
,,0.19708619991906112,0.3964624676445212,0.47573567372225095,0.459296218487395,0.5196274118429807,0.570490367775832,0.3772628530050688,0.42514970059880236,0.4717693236714976,0.3550545454545454,0.3877864398771557,0.41893848009650175
,,0.5238769728854715,0.6999568593615185,0.6765616933402169,0.37657563025210083,0.44222665779552006,0.47767075306479867,0.33001448225923236,0.386304314448027,0.4430857487922705,0.2933818181818182,0.3718403023860147,0.4235223160434258
